77;0;4313.00;10.00;2089.00;0.00;1.80
78;0;2175.00;10.00;852.00;0.00;0.20
79;0;1426.00;10.00;1850.00;0.00;1.04
80;0;2068.00;10.00;920.00;0.00;0.32
81;0;1910.00;10.00;766.00;0.00;1.48
82;0;4055.00;10.00;471.00;0.00;1.88
83;0;3527.00;10.00;1830.00;0.00;1.92
84;0;740.00;10.00;1761.00;0.00;1.96
85;0;2345.00;10.00;1176.00;0.00;0.96
86;0;2027.00;10.00;968.00;0.00;0.40
87;0;771.00;10.00;2219.00;0.00;1.12
88;0;3602.00;10.00;2202.00;0.00;1.60
89;0;1339.00;10.00;2096.00;0.00;1.20
90;0;3482.00;10.00;2535.00;0.00;1.64
91;0;1687.00;10.00;2046.00;0.00;0.88
92;0;558.00;10.00;20.00;0.00;1.04
93;0;3365.00;10.00;2544.00;0.00;1.32
94;0;4281.00;10.00;1943.00;0.00;1.72
95;0;3239.00;10.00;2607.00;0.00;2.52
96;0;881.00;10.00;1836.00;0.00;1.84
97;0;3046.00;10.00;1401.00;0.00;1.12
98;0;2466.00;10.00;1021.00;0.00;1.36
99;0;1939.00;10.00;965.00;0.00;1.20
100;0;706.00;10.00;1631.00;0.00;1.52
101;0;3647.00;10.00;1339.00;0.00;1.92
102;0;274.00;10.00;1293.00;0.00;1.84
103;0;2651.00;10.00;836.00;0.00;1.24
104;0;3758.00;10.00;1424.00;0.00;1.84
105;0;3600.00;10.00;738.00;0.00;2.00
106;0;3425.00;10.00;1929.00;0.00;2.00
107;0;4476.00;10.00;396.00;0.00;1.92
108;0;3359.00;10.00;720.00;0.00;1.08
109;0;3860.00;10.00;1350.00;0.00;2.04
110;0;1615.00;10.00;2051.00;0.00;1.00
111;0;3689.00;10.00;1217.00;0.00;1.56
112;0;3987.00;10.00;2011.00;0.00;1.96
113;0;4056.00;10.00;2317.00;0.00;1.92
114;0;53.00;10.00;535.00;0.00;1.68
115;0;2314.00;10.00;2059.00;0.00;0.88
116;0;3445.00;10.00;203.00;0.00;1.48
117;0;249.00;10.00;547.00;0.00;1.88
118;0;3295.00;10.00;1413.00;0.00;0.88
119;0;1609.00;10.00;1308.00;0.00;0.96
120;0;594.00;10.00;192.00;0.00;1.64
121;0;1794.00;10.00;1257.00;0.00;0.60
122;0;2459.00;10.00;470.00;0.00;0.84
123;0;337.00;10.00;83.00;0.00;1.84
124;0;1214.00;10.00;1342.00;0.00;0.84
125;0;2298.00;10.00;1153.00;0.00;0.96
126;0;4444.00;10.00;2518.00;0.00;1.68
127;0;261.00;10.00;1674.00;0.00;1.24
128;0;3689.00;10.00;254.00;0.00;1.52
129;0;1698.00;10.00;692.00;0.00;0.88
130;0;2357.00;10.00;573.00;0.00;0.16
131;0;2550.00;10.00;1957.00;0.00;1.56
132;0;57.00;10.00;1162.00;0.00;1.68
133;0;2533.00;10.00;627.00;0.00;0.52
134;0;864.00;10.00;279.00;0.00;2.24
135;0;3797.00;10.00;1150.00;0.00;1.20
136;0;1757.00;10.00;2133.00;0.00;0.88
137;0;4209.00;10.00;2337.00;0.00;1.76
138;0;3845.00;10.00;2663.00;0.00;1.84
139;0;2830.00;10.00;2227.00;0.00;1.08
140;0;4076.00;10.00;2082.00;0.00;1.80
141;0;280.00;10.00;2224.00;0.00;1.60
142;0;147.00;10.00;290.00;0.00;1.20
143;0;4464.00;10.00;649.00;0.00;2.12
144;0;3415.00;10.00;2285.00;0.00;2.12
145;0;628.00;10.00;1717.00;0.00;1.68
146;0;1864.00;10.00;1149.00;0.00;0.76
147;0;377.00;10.00;1117.00;0.00;1.72
148;0;1002.00;10.00;680.00;0.00;1.68
149;0;3642.00;10.00;148.00;0.00;1.40
150;0;1531.00;10.00;966.00;0.00;0.72
151;0;1065.00;10.00;419.00;0.00;2.20
152;0;1268.00;10.00;2085.00;0.00;1.24
153;0;542.00;10.00;737.00;0.00;1.48
154;0;1394.00;10.00;1654.00;0.00;0.84
155;0;4247.00;10.00;1243.00;0.00;2.04
156;0;1383.00;9.50;2002.00;0.00;1.24
157;0;1884.00;10.00;1759.00;0.00;0.88
158;0;1661.00;10.00;1914.00;0.00;0.96
159;0;3565.00;10.00;1363.00;0.00;1.44
160;0;1604.00;10.00;57.00;0.00;2.04
161;0;1983.00;10.00;2169.00;0.00;0.76
162;0;427.00;10.00;1834.00;0.00;1.56
163;0;1776.00;10.00;2209.00;0.00;1.08
164;0;387.00;10.00;1735.00;0.00;2.08
165;0;4317.00;10.00;905.00;0.00;1.88
166;0;2537.00;10.00;790.00;0.00;1.08
167;0;2449.00;10.00;170.00;0.00;1.48
168;0;4570.00;10.00;1331.00;0.00;1.92
169;0;1024.00;10.00;916.00;0.00;1.36
170;0;2226.00;10.00;1564.00;0.00;0.80
171;0;161.00;10.00;590.00;0.00;1.72
172;0;3993.00;10.00;2452.00;0.00;1.80
173;0;3107.00;10.00;1352.00;0.00;1.08
174;0;1024.00;10.00;1811.00;0.00;0.84
175;0;68.00;10.00;332.00;0.00;1.80
176;0;1434.00;10.00;538.00;0.00;2.04
177;0;1803.00;10.00;2064.00;0.00;1.44
178;0;2481.00;10.00;535.00;0.00;0.76
179;0;891.00;10.00;158.00;0.00;2.52
180;0;1714.00;10.00;1077.00;0.00;1.00
181;0;855.00;10.00;591.00;0.00;1.28
182;0;1817.00;10.00;1291.00;0.00;1.28
183;0;2792.00;10.00;1549.00;0.00;1.00
184;0;220.00;10.00;1482.00;0.00;1.60
185;0;139.00;10.00;503.00;0.00;1.76
186;0;3624.00;10.00;1833.00;0.00;1.96
187;0;3586.00;10.00;888.00;0.00;1.68
188;0;4072.00;10.00;970.00;0.00;1.88
189;0;3282.00;10.00;2511.00;0.00;2.44
190;0;2175.00;10.00;569.00;0.00;0.32
191;0;3418.00;10.00;2702.00;0.00;1.60
192;0;2947.00;10.00;2367.00;0.00;1.52
193;0;4349.00;10.00;1002.00;0.00;1.28
194;0;2860.00;10.00;1878.00;0.00;0.92
195;0;2331.00;10.00;967.00;0.00;0.36
196;0;1897.00;10.00;1917.00;0.00;1.20
197;0;1008.00;10.00;1123.00;0.00;1.08
198;0;2889.00;10.00;2192.00;0.00;1.08
199;0;3828.00;10.00;715.00;0.00;2.04
200;0;2399.00;10.00;1083.00;0.00;1.04
201;0;4355.00;10.00;173.00;0.00;1.72
202;0;1793.00;10.00;1373.00;0.00;0.56
203;0;2323.00;10.00;1474.00;0.00;1.08
204;0;2156.00;10.00;380.00;0.00;0.60
205;0;3732.00;10.00;2428.00;0.00;1.96
206;0;1224.00;10.00;1461.00;0.00;0.84
207;0;2338.00;10.00;264.00;0.00;1.00
208;0;4467.00;10.00;1736.00;0.00;1.52
209;0;3498.00;10.00;2246.00;0.00;1.60
210;0;2123.00;10.00;1833.00;0.00;0.76
211;0;3495.00;10.00;1038.00;0.00;1.48
212;0;3576.00;10.00;2381.00;0.00;2.04
213;0;4288.00;10.00;2254.00;0.00;2.04
214;0;431.00;10.00;164.00;0.00;2.08
215;0;3858.00;10.00;2309.00;0.00;1.52
216;0;2913.00;10.00;344.00;0.00;0.80
217;0;1809.00;10.00;1890.00;0.00;1.20
218;0;470.00;10.00;1393.00;0.00;1.80
219;0;2072.00;10.00;900.00;0.00;0.28
220;0;800.00;10.00;1306.00;0.00;1.68
221;0;374.00;10.00;1497.00;0.00;1.60
222;0;1307.00;10.00;1335.00;0.00;0.84
223;0;1929.00;10.00;1996.00;0.00;1.20
224;0;3931.00;10.00;2226.00;0.00;1.96
225;0;1104.00;10.00;558.00;0.00;1.84
226;0;790.00;10.00;999.00;0.00;2.12
227;0;1671.00;10.00;1723.00;0.00;1.24
228;0;2034.00;10.00;777.00;0.00;0.60
229;0;1982.00;10.00;452.00;0.00;0.68
230;0;708.00;10.00;1991.00;0.00;1.52
231;0;2307.00;10.00;276.00;0.00;1.00
232;0;2269.00;10.00;927.00;0.00;0.36
233;0;162.00;10.00;208.00;0.00;1.88
234;0;2935.00;10.00;1269.00;0.00;0.96
235;0;1064.00;10.00;1168.00;0.00;0.84
236;0;1140.00;10.00;1193.00;0.00;0.88
237;0;284.00;10.00;1356.00;0.00;1.08
238;0;2260.00;10.00;2196.00;0.00;1.08
239;0;2219.00;10.00;552.00;0.00;0.88
240;0;2260.00;10.00;1759.00;0.00;1.12
241;0;2349.00;10.00;594.00;0.00;0.28
242;0;2505.00;10.00;801.00;0.00;1.16
243;0;874.00;10.00;1042.00;0.00;1.88
244;0;3648.00;10.00;2501.00;0.00;1.36
245;0;1609.00;10.00;1473.00;0.00;0.72
246;0;1087.00;10.00;801.00;0.00;1.88
247;0;1961.00;10.00;1943.00;0.00;0.80
248;0;1371.00;10.00;2207.00;0.00;1.08
249;0;2860.00;10.00;890.00;0.00;0.76
250;0;503.00;10.00;468.00;0.00;1.64
251;0;2522.00;10.00;1664.00;0.00;0.92
252;0;4079.00;10.00;2247.00;0.00;1.40
253;0;4223.00;10.00;1796.00;0.00;2.24
254;0;484.00;10.00;880.00;0.00;1.76
255;0;2834.00;10.00;75.00;0.00;1.72
256;0;567.00;10.00;806.00;0.00;2.68
257;0;731.00;10.00;137.00;0.00;2.72
258;0;3709.00;10.00;383.00;0.00;1.72
259;0;3501.00;10.00;1915.00;0.00;1.76
260;0;3016.00;10.00;535.00;0.00;0.68
261;0;2405.00;10.00;433.00;0.00;0.56
262;0;1643.00;10.00;563.00;0.00;1.24
263;0;4467.00;10.00;837.00;0.00;1.40
264;0;1261.00;10.00;622.00;0.00;1.52
265;0;291.00;10.00;178.00;0.00;1.56
266;0;3885.00;10.00;1579.00;0.00;1.68
267;0;895.00;10.00;1647.00;0.00;1.60
268;0;1763.00;10.00;1554.00;0.00;0.80
269;0;4284.00;10.00;2574.00;0.00;2.08
270;0;4148.00;10.00;2543.00;0.00;1.96
271;0;3800.00;10.00;1590.00;0.00;1.60
272;0;3721.00;10.00;1607.00;0.00;2.08
273;0;2205.00;10.00;1173.00;0.00;0.68
274;0;3934.00;10.00;1922.00;0.00;1.52
275;0;2894.00;10.00;2512.00;0.00;1.84
276;0;59.00;10.00;988.00;0.00;1.68
277;0;58.00;10.00;1891.00;0.00;1.60
278;0;2779.00;10.00;2311.00;0.00;1.60
279;0;855.00;10.00;1253.00;0.00;1.56
280;0;3981.00;10.00;70.00;0.00;2.40
281;0;1470.00;10.00;1922.00;0.00;0.72
282;0;4546.00;10.00;2486.00;0.00;2.08
283;0;48.00;10.00;2174.00;0.00;1.76
284;0;692.00;10.00;1138.00;0.00;1.96
285;0;4134.00;10.00;1858.00;0.00;2.12
286;0;4104.00;10.00;1415.00;0.00;1.68
287;0;232.00;10.00;2545.00;0.00;2.76
288;0;416.00;10.00;862.00;0.00;1.44
289;0;1993.00;10.00;1412.00;0.00;0.72
290;0;3794.00;10.00;2380.00;0.00;1.24
291;0;502.00;10.00;1465.00;0.00;1.68
292;0;426.00;10.00;26.00;0.00;1.28
293;0;2472.00;10.00;451.00;0.00;0.52
294;0;1767.00;10.00;1439.00;0.00;0.64
295;0;141.00;10.00;1282.00;0.00;2.00
296;0;1983.00;10.00;305.00;0.00;1.84
297;0;3835.00;10.00;1217.00;0.00;2.08
298;0;3636.00;10.00;1040.00;0.00;2.12
299;0;4445.00;10.00;1243.00;0.00;1.44
300;0;725.00;10.00;1332.00;0.00;1.68
301;0;2952.00;10.00;726.00;0.00;1.28
302;0;3969.00;10.00;701.00;0.00;1.80
303;0;3909.00;10.00;731.00;0.00;1.48
304;0;2428.00;10.00;1328.00;0.00;0.76
305;0;2566.00;10.00;2265.00;0.00;1.24
306;0;488.00;10.00;1552.00;0.00;1.56
307;0;3609.00;10.00;1932.00;0.00;1.72
308;0;2990.00;10.00;858.00;0.00;1.12
309;0;3515.00;10.00;2117.00;0.00;1.80
310;0;3512.00;10.00;1580.00;0.00;1.80
311;0;3188.00;10.00;1933.00;0.00;1.20
312;0;3652.00;10.00;2728.00;0.00;1.44
313;0;4227.00;10.00;1994.00;0.00;1.84
314;0;4587.00;10.00;981.00;0.00;1.08
315;0;1271.00;10.00;1889.00;0.00;1.52
316;0;985.00;10.00;1582.00;0.00;0.92
317;0;3530.00;10.00;529.00;0.00;1.80
318;0;261.00;10.00;1131.00;0.00;2.04
319;0;3031.00;10.00;2777.00;0.00;1.64
320;0;600.00;10.00;2147.00;0.00;1.92
321;0;1335.00;10.00;1343.00;0.00;0.64
322;0;4475.00;10.00;1808.00;0.00;1.44
323;0;2914.00;10.00;500.00;0.00;0.72
324;0;237.00;10.00;1733.00;0.00;1.84
325;0;2775.00;10.00;2709.00;0.00;2.00
326;0;3824.00;10.00;57.00;0.00;1.32
327;0;354.00;10.00;2127.00;0.00;1.56
328;0;4052.00;10.00;1087.00;0.00;1.44
329;0;1065.00;10.00;1776.00;0.00;0.60
330;0;4303.00;10.00;1115.00;0.00;1.80
331;0;4060.00;10.00;2441.00;0.00;1.88
332;0;4381.00;10.00;1169.00;0.00;1.92
333;0;3250.00;10.00;267.00;0.00;1.72
334;0;632.00;10.00;1881.00;0.00;1.72
335;0;33.00;10.00;738.00;0.00;1.52
336;0;447.00;10.00;814.00;0.00;1.36
337;0;3473.00;10.00;607.00;0.00;1.52
338;0;1684.00;10.00;42.00;0.00;1.96
339;0;2582.00;10.00;2454.00;0.00;2.32
340;0;2554.00;10.00;370.00;0.00;1.00
341;0;629.00;10.00;1507.00;0.00;1.88
342;0;3582.00;10.00;1119.00;0.00;1.52
343;0;3621.00;10.00;494.00;0.00;1.76
344;0;3786.00;10.00;247.00;0.00;1.64
345;0;2359.00;10.00;562.00;0.00;0.24
346;0;1948.00;10.00;1100.00;0.00;0.40
347;0;4429.00;10.00;1690.00;0.00;2.04
348;0;1710.00;10.00;1209.00;0.00;0.76
349;0;2416.00;10.00;2465.00;0.00;1.76
350;0;3314.00;10.00;925.00;0.00;0.68
351;0;2403.00;10.00;588.00;0.00;0.20
352;0;736.00;10.00;792.00;0.00;1.64
353;0;1497.00;10.00;713.00;0.00;0.88
354;0;3817.00;10.00;2124.00;0.00;1.52
355;0;2554.00;10.00;842.00;0.00;0.80
356;0;2467.00;10.00;561.00;0.00;0.88
357;0;3153.00;10.00;859.00;0.00;0.88
358;0;327.00;10.00;562.00;0.00;2.24
359;0;4117.00;10.00;2646.00;0.00;1.84
360;0;1426.00;10.00;458.00;0.00;1.72
361;0;2685.00;10.00;222.00;0.00;1.60
362;0;3464.00;10.00;2000.00;0.00;1.80
363;0;2385.00;10.00;1480.00;0.00;1.12
364;0;4407.00;10.00;1096.00;0.00;1.64
365;0;4421.00;10.00;2097.00;0.00;1.72
366;0;2815.00;10.00;554.00;0.00;1.28
367;0;924.00;10.00;1259.00;0.00;1.76
368;0;3354.00;10.00;1549.00;0.00;1.92
369;0;49.00;10.00;1653.00;0.00;1.76
370;0;1086.00;10.00;1237.00;0.00;1.08
371;0;2368.00;10.00;772.00;0.00;0.76
372;0;3414.00;10.00;473.00;0.00;1.64
373;0;3587.00;10.00;76.00;0.00;1.88
374;0;1042.00;10.00;1033.00;0.00;1.08
375;0;3636.00;10.00;2786.00;0.00;1.20
376;0;1961.00;10.00;1244.00;0.00;0.84
377;0;1429.00;10.00;2257.00;0.00;1.12
378;0;1499.00;10.00;1574.00;0.00;0.48
379;0;1068.00;10.00;1303.00;0.00;0.76
380;0;1770.00;10.00;636.00;0.00;1.84
381;0;938.00;10.00;1837.00;0.00;1.20
382;0;2113.00;10.00;649.00;0.00;0.28
383;0;162.00;10.00;1575.00;0.00;1.80
384;0;2422.00;10.00;1777.00;0.00;1.12
385;0;3891.00;10.00;2739.00;0.00;2.04
386;0;4415.00;10.00;1030.00;0.00;1.96
387;0;2942.00;10.00;1508.00;0.00;1.08
388;0;2331.00;10.00;584.00;0.00;0.24
389;0;3205.00;10.00;39.00;0.00;1.52
390;0;4422.00;10.00;2181.00;0.00;2.36
391;0;1522.00;10.00;2131.00;0.00;1.00
392;0;4534.00;10.00;2391.00;0.00;1.76
393;0;1097.00;10.00;1368.00;0.00;1.16
394;0;1955.00;10.00;391.00;0.00;1.92
395;0;2344.00;10.00;1629.00;0.00;1.16
396;0;2411.00;10.00;617.00;0.00;0.84
397;0;109.00;10.00;1788.00;0.00;1.88
398;0;3347.00;10.00;2347.00;0.00;1.32
399;0;2082.00;10.00;1585.00;0.00;1.00
400;0;1866.00;10.00;2359.00;0.00;0.88
401;0;1326.00;10.00;1892.00;0.00;1.08
402;0;1643.00;10.00;1305.00;0.00;0.84
403;0;1646.00;10.00;1185.00;0.00;1.16
404;0;2142.00;10.00;495.00;0.00;0.32
405;0;3887.00;10.00;1775.00;0.00;2.16
406;0;157.00;10.00;431.00;0.00;1.72
407;0;2380.00;10.00;1699.00;0.00;1.04
408;0;1276.00;10.00;1155.00;0.00;1.04
409;0;4242.00;10.00;323.00;0.00;1.84
410;0;650.00;10.00;132.00;0.00;1.56
411;0;1286.00;10.00;2191.00;0.00;1.24
412;0;4582.00;10.00;1873.00;0.00;1.28
413;0;227.00;10.00;176.00;0.00;1.76
414;0;628.00;10.00;2082.00;0.00;1.40
415;0;3707.00;10.00;2282.00;0.00;1.48
416;0;3160.00;10.00;416.00;0.00;1.64
417;0;1166.00;10.00;384.00;0.00;2.16
418;0;3929.00;10.00;378.00;0.00;1.52
419;0;1142.00;10.00;1991.00;0.00;0.68
420;0;4482.00;10.00;85.00;0.00;1.60
421;0;3869.00;10.00;883.00;0.00;1.68
422;0;2494.00;10.00;880.00;0.00;0.88
423;0;1726.00;10.00;2060.00;0.00;1.16
424;0;3536.00;10.00;678.00;0.00;1.76
425;0;3123.00;10.00;1068.00;0.00;0.72
426;0;599.00;10.00;1034.00;0.00;1.60
427;0;1019.00;10.00;609.00;0.00;1.76
428;0;2368.00;10.00;431.00;0.00;0.80
429;0;1307.00;10.00;127.00;0.00;1.84
430;0;2157.00;10.00;2225.00;0.00;1.20
431;0;2369.00;10.00;1111.00;0.00;0.96
432;0;1155.00;10.00;1150.00;0.00;1.32
433;0;2682.00;10.00;480.00;0.00;0.76
434;0;494.00;10.00;206.00;0.00;2.08
435;0;1051.00;10.00;1412.00;0.00;0.72
436;0;1840.00;10.00;1681.00;0.00;0.76
437;0;2052.00;10.00;1164.00;0.00;0.40
438;0;250.00;10.00;983.00;0.00;1.72
439;0;1534.00;10.00;832.00;0.00;0.52
440;0;2378.00;10.00;551.00;0.00;0.24
441;0;2981.00;10.00;1151.00;0.00;0.72
442;0;2369.00;10.00;582.00;0.00;0.16
443;0;525.00;10.00;2288.00;0.00;1.80
444;0;1936.00;10.00;538.00;0.00;0.32
445;0;1139.00;10.00;463.00;0.00;1.72
446;0;1181.00;10.00;1842.00;0.00;1.00
447;0;1092.00;10.00;351.00;0.00;1.64
448;0;554.00;10.00;2215.00;0.00;1.72
449;0;3376.00;10.00;1451.00;0.00;1.64
450;0;4137.00;10.00;820.00;0.00;1.48
451;0;4494.00;10.00;484.00;0.00;1.40
452;0;210.00;10.00;16.00;0.00;0.88
453;0;2829.00;10.00;1657.00;0.00;1.32
454;0;2091.00;10.00;1737.00;0.00;1.16
455;0;1048.00;10.00;1697.00;0.00;1.00
456;0;274.00;10.00;1430.00;0.00;2.00
457;0;3771.00;10.00;1700.00;0.00;2.16
458;0;1014.00;10.00;1483.00;0.00;0.92
459;0;2100.00;10.00;1450.00;0.00;1.12
460;0;31.00;10.00;1529.00;0.00;1.32
461;0;3710.00;10.00;2008.00;0.00;1.76
462;0;3043.00;10.00;543.00;0.00;0.68
463;0;2906.00;10.00;2422.00;0.00;1.84
464;0;4107.00;10.00;2171.00;0.00;2.08
465;0;1433.00;10.00;1682.00;0.00;1.20
466;0;1496.00;10.00;346.00;0.00;1.92
467;0;1738.00;10.00;1529.00;0.00;0.80
468;0;3387.00;10.00;2184.00;0.00;2.04
469;0;180.00;10.00;1935.00;0.00;1.68
470;0;2472.00;10.00;1128.00;0.00;1.04
471;0;3601.00;10.00;811.00;0.00;1.64
472;0;4350.00;10.00;2507.00;0.00;2.12
473;0;1152.00;10.00;2141.00;0.00;1.00
474;0;4346.00;10.00;1282.00;0.00;1.76
475;0;1004.00;10.00;1641.00;0.00;1.40
476;0;3362.00;10.00;2118.00;0.00;1.88
477;0;2255.00;10.00;888.00;0.00;0.36
478;0;1244.00;10.00;800.00;0.00;1.96
479;0;4234.00;10.00;1474.00;0.00;1.68
480;0;2956.00;10.00;1737.00;0.00;1.04
481;0;2246.00;10.00;793.00;0.00;0.36
482;0;2528.00;10.00;1882.00;0.00;1.68
483;0;3416.00;10.00;1758.00;0.00;1.36
484;0;2981.00;10.00;1254.00;0.00;1.40
485;0;4481.00;10.00;986.00;0.00;2.44
486;0;3951.00;10.00;2707.00;0.00;1.52
487;0;278.00;10.00;658.00;0.00;1.20
488;0;1551.00;10.00;1409.00;0.00;1.08
489;0;566.00;10.00;916.00;0.00;2.04
490;0;1922.00;10.00;1784.00;0.00;0.60
491;0;1641.00;10.00;908.00;0.00;0.88
492;0;4375.00;10.00;10.00;0.00;0.64
493;0;694.00;10.00;931.00;0.00;1.76
494;0;3717.00;10.00;1801.00;0.00;1.60
495;0;1586.00;10.00;1927.00;0.00;1.20
496;0;4497.00;10.00;582.00;0.00;1.92
497;0;1991.00;10.00;1019.00;0.00;0.36
498;0;3693.00;10.00;1138.00;0.00;2.04
499;0;1840.00;10.00;1964.00;0.00;0.84
500;0;3133.00;10.00;235.00;0.00;2.28
501;0;3160.00;10.00;2403.00;0.00;1.60
502;0;4184.00;10.00;32.00;0.00;1.48
503;0;629.00;10.00;1228.00;0.00;1.40
504;0;3215.00;10.00;2273.00;0.00;1.08
505;0;926.00;10.00;605.00;0.00;1.60
506;0;3080.00;10.00;2050.00;0.00;1.24
507;0;2578.00;10.00;903.00;0.00;0.80
508;0;4570.00;10.00;1223.00;0.00;1.84
509;0;2204.00;10.00;1094.00;0.00;0.60
510;0;290.00;10.00;2158.00;0.00;1.48
511;0;224.00;10.00;1609.00;0.00;1.76
512;0;4065.00;10.00;112.00;0.00;1.84
513;0;286.00;10.00;317.00;0.00;1.88
514;0;1170.00;10.00;674.00;0.00;1.76
515;0;3945.00;10.00;1329.00;0.00;1.92
516;0;2887.00;10.00;1656.00;0.00;1.00
517;0;2817.00;10.00;1969.00;0.00;0.80
518;0;346.00;10.00;1929.00;0.00;2.08
519;0;1827.00;10.00;1859.00;0.00;0.72
520;0;1709.00;10.00;1655.00;0.00;0.68
521;0;1374.00;10.00;1161.00;0.00;0.96
522;0;2846.00;10.00;1913.00;0.00;1.00
523;0;57.00;10.00;1972.00;0.00;2.04
524;0;3010.00;10.00;1099.00;0.00;1.32
525;0;1449.00;10.00;2298.00;0.00;0.96
526;0;1132.00;10.00;902.00;0.00;0.60
527;0;2095.00;10.00;81.00;0.00;4.12
528;0;1861.00;10.00;729.00;0.00;0.64
529;0;1969.00;10.00;1509.00;0.00;1.28
530;0;1271.00;10.00;2012.00;0.00;0.76
531;0;1589.00;10.00;2265.00;0.00;1.12
532;0;371.00;10.00;417.00;0.00;2.08
533;0;3249.00;10.00;1501.00;0.00;1.80
534;0;3414.00;10.00;934.00;0.00;1.52
535;0;4303.00;10.00;272.00;0.00;2.04
536;0;2683.00;10.00;1501.00;0.00;0.64
537;0;3987.00;10.00;155.00;0.00;1.76
538;0;1404.00;10.00;626.00;0.00;1.16
539;0;4021.00;10.00;2374.00;0.00;1.88
540;0;4134.00;10.00;1526.00;0.00;1.68
541;0;3753.00;10.00;684.00;0.00;1.88
542;0;2710.00;10.00;1974.00;0.00;1.60
543;0;1777.00;10.00;1480.00;0.00;0.72
544;0;1519.00;10.00;1600.00;0.00;1.12
545;0;361.00;10.00;492.00;0.00;1.84
546;0;2310.00;10.00;709.00;0.00;0.96
547;0;1739.00;10.00;380.00;0.00;1.52
548;0;3010.00;10.00;2333.00;0.00;1.52
549;0;2336.00;10.00;582.00;0.00;0.20
550;0;3413.00;10.00;1319.00;0.00;1.76
