12;rocket_site;3028.00;10.00;2578.00;4.77;0
12;nuclear_reactor;3135.00;10.00;2515.00;1.16;0
17;air_base;286.00;10.00;2521.00;1.59;0
17;bunker;271.00;10.00;2528.00;2.71;0
17;synthetic_refinery;222.00;10.00;2547.00;0.11;0
17;fuel_silo;306.00;10.00;2519.00;1.67;0
17;radar_station;232.00;10.00;2551.00;6.24;0
17;rocket_site;230.00;10.00;2537.00;0.71;0
19;arms_factory;3069.00;10.00;2384.00;4.70;0
19;arms_factory;3254.00;10.00;2336.00;2.54;0
19;arms_factory;3121.00;10.00;2432.00;3.74;0
19;arms_factory;3184.00;10.00;2387.00;0.48;0
19;arms_factory;3320.00;10.00;2403.00;3.14;0
19;arms_factory;3045.00;10.00;2338.00;5.81;0
19;industrial_complex;3163.00;10.00;2321.00;2.54;0
19;industrial_complex;3105.00;10.00;2401.00;5.21;0
19;industrial_complex;3370.00;10.00;2391.00;1.59;0
19;industrial_complex;3130.00;10.00;2309.00;4.25;0
19;industrial_complex;3342.00;10.00;2485.00;0.99;0
19;industrial_complex;3181.00;10.00;2296.00;3.66;0
19;air_base;3270.00;10.00;2436.00;0.04;0
19;bunker;3340.00;10.00;2419.00;1.16;0
19;bunker;3127.00;10.00;2336.00;0.20;0
19;bunker;3257.00;10.00;2325.00;3.22;0
19;bunker;3062.00;10.00;2434.00;5.88;0
19;bunker;3229.00;10.00;2351.00;2.26;0
19;bunker;3357.00;10.00;2348.00;1.67;0
19;bunker;3153.00;10.00;2388.00;5.79;0
19;anti_air_building;3249.00;10.00;2303.00;5.45;0
19;anti_air_building;3078.00;10.00;2465.00;3.29;0
19;anti_air_building;3192.00;10.00;2421.00;5.95;0
19;synthetic_refinery;3238.00;10.00;2373.00;2.33;0
19;fuel_silo;3049.00;10.00;2401.00;3.89;0
19;radar_station;3213.00;10.00;2373.00;3.08;0
19;rocket_site;3287.00;10.00;2454.00;4.40;0
19;nuclear_reactor;3179.00;10.00;2401.00;0.78;0
32;industrial_complex;3374.00;10.00;2208.00;4.83;0
32;industrial_complex;3666.00;10.00;2311.00;0.11;0
32;industrial_complex;3638.00;10.00;2308.00;2.78;0
32;industrial_complex;3394.00;10.00;2156.00;5.44;0
32;industrial_complex;3342.00;10.00;2152.00;2.17;0
32;industrial_complex;3283.00;10.00;2195.00;3.38;0
32;air_base;3447.00;10.00;2153.00;1.22;0
32;bunker;3754.00;10.00;2281.00;0.18;0
32;bunker;3290.00;10.00;2193.00;2.84;0
32;bunker;3643.00;10.00;2303.00;5.50;0
32;bunker;3501.00;10.00;2249.00;2.24;0
32;bunker;3534.00;10.00;2210.00;3.45;0
32;bunker;3261.00;10.00;2276.00;1.29;0
32;bunker;3354.00;10.00;2232.00;2.85;0
32;bunker;3584.00;10.00;2266.00;5.51;0
32;bunker;3677.00;10.00;2337.00;1.90;0
32;bunker;3458.00;10.00;2141.00;6.02;0
32;bunker;3408.00;10.00;2194.00;6.12;0
32;anti_air_building;3774.00;10.00;2282.00;2.92;0
32;anti_air_building;3526.00;10.00;2298.00;5.58;0
32;anti_air_building;3583.00;10.00;2295.00;1.96;0
32;synthetic_refinery;3388.00;10.00;2221.00;4.98;0
32;fuel_silo;3657.00;10.00;2322.00;6.19;0
32;radar_station;3521.00;10.00;2259.00;4.52;0
32;rocket_site;3384.00;10.00;2172.00;0.41;0
32;nuclear_reactor;3395.00;10.00;2167.00;1.97;0
119;industrial_complex;3752.00;10.00;2498.00;4.17;0
119;industrial_complex;3717.00;10.00;2485.00;5.38;0
119;industrial_complex;3726.00;10.00;2468.00;2.11;0
119;industrial_complex;3631.00;10.00;2429.00;4.78;0
119;industrial_complex;3623.00;10.00;2414.00;1.16;0
119;industrial_complex;3702.00;10.00;2429.00;2.71;0
119;air_base;3727.00;10.00;2442.00;0.55;0
119;bunker;3632.00;10.00;2405.00;1.67;0
119;bunker;3704.00;10.00;2398.00;4.33;0
119;bunker;3700.00;10.00;2512.00;1.07;0
119;bunker;3659.00;10.00;2491.00;2.27;0
119;anti_air_building;3720.00;10.00;2428.00;0.12;0
119;anti_air_building;3741.00;10.00;2412.00;2.78;0
119;anti_air_building;3759.00;10.00;2427.00;0.62;0
119;synthetic_refinery;3703.00;10.00;2477.00;1.83;0
119;fuel_silo;3634.00;10.00;2525.00;4.85;0
119;radar_station;3693.00;10.00;2467.00;2.41;0
119;rocket_site;3629.00;10.00;2404.00;5.35;0
119;nuclear_reactor;3671.00;10.00;2382.00;0.28;0
152;air_base;2113.00;10.00;1778.00;3.59;0
152;bunker;2133.00;10.00;1738.00;5.65;0
152;bunker;2131.00;10.00;1776.00;2.04;0
152;anti_air_building;2155.00;10.00;1749.00;2.04;0
152;anti_air_building;2143.00;10.00;1744.00;4.71;0
152;anti_air_building;2152.00;10.00;1739.00;2.55;0
152;synthetic_refinery;2127.00;10.00;1780.00;2.65;0
152;fuel_silo;2157.00;10.00;1749.00;0.49;0
152;radar_station;2122.00;10.00;1769.00;5.27;0
152;rocket_site;2122.00;10.00;1740.00;5.82;0
155;arms_factory;1414.00;10.00;1721.00;6.10;0
155;arms_factory;1442.00;10.00;1729.00;2.48;0
155;arms_factory;1334.00;10.00;1763.00;5.15;0
155;arms_factory;1419.00;10.00;1737.00;0.42;0
155;arms_factory;1429.00;10.00;1722.00;4.54;0
155;arms_factory;1347.00;10.00;1729.00;5.76;0
155;industrial_complex;1332.00;10.00;1766.00;3.59;0
155;industrial_complex;1346.00;10.00;1741.00;0.33;0
155;industrial_complex;1351.00;10.00;1754.00;1.53;0
155;industrial_complex;1348.00;10.00;1731.00;5.65;0
155;industrial_complex;1397.00;10.00;1769.00;2.04;0
155;industrial_complex;1348.00;10.00;1721.00;5.06;0
155;air_base;1354.00;10.00;1762.00;6.26;0
155;bunker;1410.00;10.00;1731.00;2.55;0
155;bunker;1357.00;10.00;1751.00;2.65;0
155;bunker;1438.00;10.00;1795.00;0.49;0
155;bunker;1440.00;10.00;1724.00;4.61;0
155;anti_air_building;1475.00;10.00;1786.00;1.00;0
155;anti_air_building;1429.00;10.00;1798.00;3.66;0
155;anti_air_building;1454.00;10.00;1793.00;0.05;0
155;synthetic_refinery;1453.00;10.00;1774.00;2.71;0
155;fuel_silo;1489.00;10.00;1787.00;5.73;0
155;radar_station;1418.00;10.00;1758.00;2.18;0
155;rocket_site;1437.00;10.00;1747.00;4.78;0
155;nuclear_reactor;1443.00;10.00;1777.00;2.61;0
196;arms_factory;2148.00;10.00;1616.00;4.48;0
196;arms_factory;2145.00;10.00;1623.00;0.86;0
196;arms_factory;2125.00;10.00;1627.00;3.52;0
196;arms_factory;2127.00;10.00;1620.00;0.26;0
196;arms_factory;2130.00;10.00;1616.00;2.93;0
196;arms_factory;2124.00;10.00;1630.00;5.59;0
196;industrial_complex;2129.00;10.00;1623.00;1.97;0
196;industrial_complex;2140.00;10.00;1619.00;4.99;0
196;industrial_complex;2130.00;10.00;1633.00;6.20;0
196;industrial_complex;2142.00;10.00;1615.00;4.04;0
196;industrial_complex;2146.00;10.00;1622.00;0.42;0
196;industrial_complex;2128.00;10.00;1626.00;3.44;0
196;air_base;2125.00;10.00;1619.00;4.64;0
196;bunker;2124.00;10.00;1629.00;0.32;0
196;anti_air_building;2126.00;10.00;1632.00;0.93;0
196;anti_air_building;2125.00;10.00;1625.00;2.49;0
196;anti_air_building;2146.00;10.00;1621.00;5.15;0
196;synthetic_refinery;2133.00;10.00;1636.00;2.99;0
196;fuel_silo;2122.00;10.00;1618.00;4.20;0
196;radar_station;2133.00;10.00;1627.00;2.29;0
196;rocket_site;2128.00;10.00;1617.00;3.60;0
196;nuclear_reactor;2131.00;10.00;1621.00;6.26;0
234;arms_factory;3501.00;10.00;1824.00;0.19;0
234;arms_factory;3693.00;10.00;1740.00;1.39;0
234;arms_factory;3295.00;10.00;2072.00;4.42;0
234;arms_factory;3437.00;10.00;2045.00;2.26;0
234;arms_factory;3588.00;10.00;1849.00;4.92;0
234;arms_factory;3650.00;10.00;1892.00;0.19;0
234;industrial_complex;3352.00;10.00;2021.00;2.86;0
234;industrial_complex;3669.00;10.00;1971.00;0.70;0
234;industrial_complex;3474.00;10.00;1972.00;1.91;0
234;industrial_complex;3466.00;10.00;2000.00;4.93;0
234;industrial_complex;3568.00;10.00;2124.00;1.31;0
234;industrial_complex;3726.00;10.00;2132.00;3.97;0
234;air_base;3449.00;10.00;1812.00;0.35;0
234;bunker;3653.00;10.00;1976.00;2.48;0
234;bunker;3637.00;10.00;2015.00;4.05;0
234;bunker;3729.00;10.00;1758.00;0.43;0
234;bunker;3259.00;10.00;2124.00;3.09;0
234;bunker;3398.00;10.00;1885.00;6.11;0
234;bunker;3652.00;10.00;1799.00;3.95;0
234;bunker;3632.00;10.00;2026.00;5.16;0
234;bunker;3551.00;10.00;1886.00;3.00;0
234;bunker;3391.00;10.00;1831.00;4.56;0
234;bunker;3491.00;10.00;1860.00;0.94;0
234;bunker;3705.00;10.00;2225.00;3.60;0
234;bunker;3388.00;10.00;1967.00;1.44;0
234;bunker;3562.00;10.00;2119.00;1.55;0
234;bunker;3512.00;10.00;1992.00;5.67;0
234;bunker;3347.00;10.00;2059.00;2.05;0
234;bunker;3432.00;10.00;1938.00;4.71;0
234;bunker;3447.00;10.00;2060.00;1.45;0
234;bunker;3664.00;10.00;2245.00;4.11;0
234;bunker;3669.00;10.00;2279.00;0.50;0
234;bunker;3482.00;10.00;1860.00;2.05;0
234;bunker;3761.00;10.00;1801.00;6.18;0
234;bunker;3637.00;10.00;2186.00;1.10;0
234;bunker;3493.00;10.00;2093.00;5.22;0
234;bunker;3662.00;10.00;1920.00;0.50;0
234;bunker;3347.00;10.00;2006.00;4.62;0
234;bunker;3664.00;10.00;2169.00;5.83;0
234;bunker;3693.00;10.00;1952.00;3.67;0
234;bunker;3547.00;10.00;2057.00;0.40;0
234;bunker;3684.00;10.00;1898.00;1.61;0
234;bunker;3582.00;10.00;1792.00;5.73;0
234;bunker;3618.00;10.00;2129.00;2.12;0
234;bunker;3500.00;10.00;1945.00;3.68;0
234;bunker;3473.00;10.00;1995.00;0.06;0
234;bunker;3786.00;10.00;2154.00;4.18;0
234;bunker;3729.00;10.00;2139.00;4.28;0
234;bunker;3335.00;10.00;2122.00;2.12;0
234;anti_air_building;3503.00;10.00;2120.00;0.63;0
234;anti_air_building;3567.00;10.00;2027.00;3.30;0
234;anti_air_building;3558.00;10.00;2051.00;4.86;0
234;synthetic_refinery;3667.00;10.00;2047.00;1.24;0
234;fuel_silo;3716.00;10.00;1807.00;5.37;0
234;radar_station;3531.00;10.00;2009.00;2.17;0
234;rocket_site;3420.00;10.00;1969.00;3.30;0
234;nuclear_reactor;3698.00;10.00;2184.00;1.14;0
239;arms_factory;2647.00;10.00;1478.00;1.31;0
239;arms_factory;2646.00;10.00;1486.00;3.97;0
239;arms_factory;2634.00;10.00;1491.00;0.35;0
239;arms_factory;2622.00;10.00;1480.00;3.37;0
239;arms_factory;2613.00;10.00;1489.00;6.04;0
239;arms_factory;2642.00;10.00;1494.00;2.42;0
239;industrial_complex;2635.00;10.00;1482.00;0.26;0
239;industrial_complex;2617.00;10.00;1491.00;0.36;0
239;industrial_complex;2631.00;10.00;1474.00;4.48;0
239;industrial_complex;2644.00;10.00;1484.00;0.86;0
239;industrial_complex;2644.00;10.00;1493.00;3.88;0
239;industrial_complex;2646.00;10.00;1477.00;5.09;0
239;air_base;2652.00;10.00;1486.00;2.93;0
239;bunker;2628.00;10.00;1480.00;0.87;0
239;anti_air_building;2641.00;10.00;1482.00;4.04;0
239;anti_air_building;2624.00;10.00;1490.00;5.60;0
239;anti_air_building;2648.00;10.00;1479.00;3.44;0
239;synthetic_refinery;2649.00;10.00;1483.00;4.64;0
239;fuel_silo;2631.00;10.00;1492.00;2.48;0
239;radar_station;2632.00;10.00;1483.00;5.18;0
239;rocket_site;2650.00;10.00;1489.00;0.43;0
239;nuclear_reactor;2634.00;10.00;1473.00;3.09;0
242;arms_factory;2601.00;10.00;1428.00;0.26;0
242;arms_factory;2598.00;10.00;1431.00;0.36;0
242;arms_factory;2608.00;10.00;1428.00;4.48;0
242;arms_factory;2597.00;10.00;1432.00;0.86;0
242;arms_factory;2604.00;10.00;1427.00;3.88;0
242;arms_factory;2599.00;10.00;1433.00;5.09;0
242;industrial_complex;2599.00;10.00;1428.00;2.93;0
242;industrial_complex;2604.00;10.00;1431.00;5.59;0
242;industrial_complex;2605.00;10.00;1428.00;0.87;0
242;industrial_complex;2599.00;10.00;1433.00;4.99;0
242;industrial_complex;2598.00;10.00;1428.00;1.38;0
242;industrial_complex;2601.00;10.00;1432.00;4.04;0
242;air_base;2604.00;10.00;1428.00;5.60;0
242;bunker;2602.00;10.00;1431.00;3.44;0
242;anti_air_building;2599.00;10.00;1429.00;4.64;0
242;anti_air_building;2600.00;10.00;1432.00;2.48;0
242;anti_air_building;2607.00;10.00;1427.00;4.05;0
242;synthetic_refinery;2601.00;10.00;1431.00;0.43;0
242;fuel_silo;2602.00;10.00;1428.00;3.09;0
242;radar_station;2603.00;10.00;1430.00;5.89;0
242;rocket_site;2606.00;10.00;1427.00;3.95;0
242;nuclear_reactor;2598.00;10.00;1432.00;5.16;0
246;arms_factory;4079.00;10.00;1653.00;4.99;0
246;arms_factory;4244.00;10.00;1798.00;1.38;0
246;arms_factory;4063.00;10.00;1909.00;4.04;0
246;arms_factory;4168.00;10.00;1878.00;5.60;0
246;arms_factory;4146.00;10.00;1690.00;3.44;0
246;arms_factory;4212.00;10.00;1922.00;4.64;0
246;industrial_complex;4096.00;10.00;1912.00;2.48;0
246;industrial_complex;4084.00;10.00;1656.00;4.05;0
246;industrial_complex;4085.00;10.00;1694.00;0.43;0
246;industrial_complex;4006.00;10.00;1834.00;3.09;0
246;industrial_complex;4105.00;10.00;1915.00;6.11;0
246;industrial_complex;4017.00;10.00;1660.00;3.95;0
246;air_base;4245.00;10.00;1924.00;5.16;0
246;bunker;4017.00;10.00;1775.00;4.11;0
246;bunker;4165.00;10.00;1822.00;0.50;0
246;bunker;4185.00;10.00;1762.00;2.05;0
246;bunker;4197.00;10.00;1797.00;6.18;0
246;bunker;4091.00;10.00;1774.00;1.10;0
246;bunker;4195.00;10.00;1889.00;5.22;0
246;bunker;4222.00;10.00;1881.00;0.50;0
246;bunker;4013.00;10.00;1827.00;4.62;0
246;bunker;4075.00;10.00;1953.00;5.83;0
246;bunker;4137.00;10.00;1740.00;3.67;0
246;bunker;4099.00;10.00;1662.00;0.40;0
246;bunker;3920.00;10.00;1720.00;1.61;0
246;bunker;4043.00;10.00;1874.00;5.73;0
246;bunker;4102.00;10.00;1609.00;2.12;0
246;bunker;4160.00;10.00;1973.00;3.68;0
246;anti_air_building;4149.00;10.00;1864.00;5.30;0
246;anti_air_building;4065.00;10.00;1630.00;1.68;0
246;anti_air_building;4202.00;10.00;1905.00;4.34;0
246;synthetic_refinery;3987.00;10.00;1785.00;1.07;0
246;fuel_silo;4085.00;10.00;1867.00;2.29;0
246;radar_station;4085.00;10.00;1796.00;1.22;0
246;rocket_site;4168.00;10.00;1909.00;4.25;0
246;nuclear_reactor;4086.00;10.00;1887.00;4.35;0
278;air_base;2995.00;10.00;1321.00;0.80;0
278;bunker;3060.00;10.00;1364.00;5.43;0
278;bunker;3014.00;10.00;1321.00;5.54;0
278;bunker;3004.00;10.00;1349.00;6.04;0
278;bunker;3039.00;10.00;1338.00;1.82;0
278;rocket_site;3058.00;10.00;1361.00;1.38;0
278;nuclear_reactor;3026.00;10.00;1340.00;2.93;0
302;arms_factory;2232.00;10.00;1249.00;2.05;0
302;arms_factory;2232.00;10.00;1249.00;5.06;0
302;arms_factory;2229.00;10.00;1250.00;6.28;0
302;arms_factory;2233.00;10.00;1253.00;4.12;0
302;arms_factory;2233.00;10.00;1253.00;0.50;0
302;arms_factory;2222.00;9.60;1254.00;2.05;0
302;synthetic_refinery;2229.00;10.00;1251.00;5.13;0
302;fuel_silo;2229.00;10.00;1251.00;0.06;0
302;radar_station;2230.00;10.00;1254.00;3.11;0
302;rocket_site;2227.00;10.00;1248.00;5.74;0
302;nuclear_reactor;2228.00;10.00;1248.00;2.12;0
303;arms_factory;2270.00;10.00;1278.00;6.28;0
303;arms_factory;2277.00;10.00;1256.00;4.12;0
303;arms_factory;2273.00;10.00;1269.00;0.50;0
303;arms_factory;2281.00;10.00;1265.00;2.05;0
303;arms_factory;2275.00;10.00;1255.00;6.18;0
303;arms_factory;2277.00;10.00;1286.00;2.56;0
303;industrial_complex;2271.00;10.00;1283.00;4.12;0
303;industrial_complex;2271.00;10.00;1277.00;0.50;0
303;industrial_complex;2280.00;10.00;1275.00;4.62;0
303;industrial_complex;2278.00;10.00;1282.00;5.83;0
303;industrial_complex;2284.00;10.00;1263.00;2.56;0
303;industrial_complex;2270.00;10.00;1275.00;5.23;0
303;air_base;2254.00;10.00;1273.00;1.61;0
303;bunker;2263.00;10.00;1282.00;4.28;0
303;anti_air_building;2281.00;10.00;1259.00;1.01;0
303;anti_air_building;2276.00;10.00;1255.00;5.13;0
303;anti_air_building;2279.00;10.00;1268.00;0.06;0
303;synthetic_refinery;2267.00;10.00;1279.00;4.18;0
303;fuel_silo;2272.00;10.00;1277.00;5.74;0
303;rocket_site;2278.00;10.00;1267.00;4.79;0
303;nuclear_reactor;2262.00;10.00;1277.00;1.52;0
306;arms_factory;3171.00;10.00;1277.00;4.12;0
306;arms_factory;3122.00;10.00;1253.00;0.50;0
306;arms_factory;3136.00;10.00;1214.00;4.62;0
306;arms_factory;3221.00;10.00;1233.00;5.83;0
306;arms_factory;3109.00;10.00;1213.00;2.56;0
306;arms_factory;3178.00;10.00;1150.00;5.23;0
306;industrial_complex;3173.00;10.00;1249.00;1.61;0
306;industrial_complex;3128.00;10.00;1191.00;4.28;0
306;industrial_complex;3167.00;10.00;1275.00;1.01;0
306;industrial_complex;3101.00;10.00;1208.00;5.13;0
306;industrial_complex;3246.00;10.00;1252.00;0.06;0
306;industrial_complex;3143.00;10.00;1232.00;4.18;0
306;air_base;3172.00;10.00;1280.00;5.74;0
306;bunker;3168.00;10.00;1267.00;2.12;0
306;bunker;3178.00;10.00;1227.00;4.79;0
306;bunker;3217.00;10.00;1234.00;1.52;0
306;bunker;3167.00;10.00;1205.00;2.73;0
306;bunker;3200.00;10.00;1259.00;0.57;0
306;bunker;3104.00;10.00;1217.00;3.24;0
306;anti_air_building;3152.00;10.00;1209.00;4.79;0
306;anti_air_building;3153.00;10.00;1277.00;2.63;0
306;anti_air_building;3090.00;10.00;1209.00;5.30;0
306;synthetic_refinery;3197.00;10.00;1241.00;1.68;0
306;fuel_silo;3139.00;10.00;1233.00;3.24;0
306;radar_station;3172.00;10.00;1214.00;0.72;0
306;rocket_site;3167.00;10.00;1268.00;3.74;0
306;nuclear_reactor;3154.00;10.00;1215.00;0.13;0
307;arms_factory;3773.00;10.00;2373.00;4.62;0
307;arms_factory;3798.00;10.00;2418.00;5.83;0
307;arms_factory;3849.00;10.00;2232.00;2.56;0
307;arms_factory;3820.00;10.00;2263.00;5.23;0
307;arms_factory;3813.00;10.00;2260.00;1.61;0
307;arms_factory;3787.00;10.00;2340.00;4.28;0
307;industrial_complex;3816.00;10.00;2393.00;1.01;0
307;industrial_complex;4018.00;10.00;2434.00;5.13;0
307;industrial_complex;3975.00;10.00;2469.00;0.06;0
307;industrial_complex;3812.00;10.00;2228.00;4.18;0
307;industrial_complex;4009.00;10.00;2510.00;5.74;0
307;industrial_complex;4017.00;10.00;2537.00;2.12;0
307;air_base;3990.00;10.00;2410.00;4.79;0
307;bunker;4001.00;10.00;2266.00;0.13;0
307;bunker;4071.00;10.00;2494.00;1.68;0
307;bunker;4072.00;10.00;2603.00;5.81;0
307;bunker;3883.00;10.00;2505.00;0.74;0
307;bunker;4120.00;10.00;2236.00;3.75;0
307;bunker;3873.00;10.00;2372.00;0.13;0
307;bunker;4060.00;10.00;2429.00;2.80;0
307;bunker;4143.00;10.00;2566.00;0.63;0
307;bunker;3794.00;10.00;2195.00;2.19;0
307;bunker;3902.00;10.00;2226.00;1.24;0
307;bunker;3962.00;10.00;2480.00;5.37;0
307;bunker;3810.00;10.00;2449.00;5.47;0
307;bunker;4100.00;10.00;2389.00;3.30;0
307;bunker;3951.00;10.00;2414.00;5.97;0
307;bunker;3863.00;10.00;2217.00;3.81;0
307;bunker;4080.00;10.00;2382.00;3.91;0
307;bunker;3880.00;10.00;2418.00;1.75;0
307;bunker;3862.00;10.00;2276.00;5.87;0
307;bunker;3985.00;10.00;2332.00;5.98;0
307;bunker;4100.00;10.00;2234.00;3.81;0
307;bunker;3941.00;10.00;2498.00;0.20;0
307;bunker;4140.00;10.00;2485.00;2.87;0
307;bunker;4041.00;10.00;2283.00;4.42;0
307;anti_air_building;3881.00;10.00;2319.00;2.43;0
307;anti_air_building;3827.00;10.00;2248.00;0.26;0
307;anti_air_building;3854.00;10.00;2474.00;0.37;0
307;synthetic_refinery;4139.00;10.00;2282.00;4.49;0
307;radar_station;3981.00;10.00;2396.00;3.10;0
307;rocket_site;3845.00;10.00;2229.00;0.27;0
307;nuclear_reactor;3822.00;10.00;2261.00;2.93;0
341;air_base;2206.23;10.40;1105.20;1.80;0
341;bunker;2187.00;10.00;1120.00;5.16;0
341;bunker;2224.30;10.00;1068.05;2.40;0
341;bunker;2175.40;10.00;1061.07;4.54;0
341;bunker;2217.28;10.00;1155.48;3.17;0
341;anti_air_building;2197.00;10.00;1078.00;6.28;0
